uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,43
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,112
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,85
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,14
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
PR,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",M,1
PR,PNEUMONIA,DOMICILIO,"90 - 99",F,70
PR,PNEUMONIA,DOMICILIO,"90 - 99",M,40
PR,PNEUMONIA,HOSPITAL,"90 - 99",F,522
PR,PNEUMONIA,HOSPITAL,"90 - 99",M,378
PR,PNEUMONIA,OUTRO,"90 - 99",F,5
PR,PNEUMONIA,OUTRO,"90 - 99",M,3
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,11
PR,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,1
PR,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,1
PR,SEPTICEMIA,DOMICILIO,"90 - 99",F,35
PR,SEPTICEMIA,DOMICILIO,"90 - 99",M,14
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,309
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,181
PR,SEPTICEMIA,OUTRO,"90 - 99",F,5
PR,SEPTICEMIA,OUTRO,"90 - 99",M,2
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,15
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
PR,SRAG,DOMICILIO,"90 - 99",M,1
PR,SRAG,HOSPITAL,"90 - 99",F,13
PR,SRAG,HOSPITAL,"90 - 99",M,12
PR,SRAG,OUTRO,"90 - 99",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RJ,OUTRAS,DOMICILIO,"90 - 99",F,1561
RJ,OUTRAS,DOMICILIO,"90 - 99",M,705
RJ,OUTRAS,HOSPITAL,"90 - 99",F,1670
RJ,OUTRAS,HOSPITAL,"90 - 99",M,754
RJ,OUTRAS,IGNORADO,"90 - 99",F,6
RJ,OUTRAS,IGNORADO,"90 - 99",M,4
RJ,OUTRAS,OUTRO,"90 - 99",F,92
RJ,OUTRAS,OUTRO,"90 - 99",M,31
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,436
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,178
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",M,5
RJ,COVID,DOMICILIO,"90 - 99",F,17
RJ,COVID,DOMICILIO,"90 - 99",M,9
RJ,COVID,HOSPITAL,"90 - 99",F,824
RJ,COVID,HOSPITAL,"90 - 99",M,499
RJ,COVID,IGNORADO,"90 - 99",F,1
RJ,COVID,OUTRO,"90 - 99",F,1
RJ,COVID,OUTRO,"90 - 99",M,3
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,67
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,41
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,38
RJ,INDETERMINADA,DOMICILIO,"90 - 99",M,18
RJ,INDETERMINADA,HOSPITAL,"90 - 99",F,27
RJ,INDETERMINADA,HOSPITAL,"90 - 99",M,22
RJ,INDETERMINADA,OUTRO,"90 - 99",F,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,120
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,60
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,326
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,147
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,67
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,30
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,142
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,56
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,1493
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,798
RJ,PNEUMONIA,IGNORADO,"90 - 99",F,4
RJ,PNEUMONIA,IGNORADO,"90 - 99",M,1
RJ,PNEUMONIA,OUTRO,"90 - 99",F,6
RJ,PNEUMONIA,OUTRO,"90 - 99",M,5
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,183
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,98
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",F,56
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",M,16
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",F,1193
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",M,493
RJ,SEPTICEMIA,IGNORADO,"90 - 99",M,1
RJ,SEPTICEMIA,OUTRO,"90 - 99",F,6
RJ,SEPTICEMIA,OUTRO,"90 - 99",M,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,156
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,59
RJ,SRAG,DOMICILIO,"90 - 99",F,4
RJ,SRAG,HOSPITAL,"90 - 99",F,54
RJ,SRAG,HOSPITAL,"90 - 99",M,33
RJ,SRAG,OUTRO,"90 - 99",F,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
RN,OUTRAS,DOMICILIO,"90 - 99",F,294
RN,OUTRAS,DOMICILIO,"90 - 99",M,185
RN,OUTRAS,HOSPITAL,"90 - 99",F,129
RN,OUTRAS,HOSPITAL,"90 - 99",M,95
RN,OUTRAS,IGNORADO,"90 - 99",F,1
RN,OUTRAS,IGNORADO,"90 - 99",M,1
RN,OUTRAS,OUTRO,"90 - 99",F,9
RN,OUTRAS,OUTRO,"90 - 99",M,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
RN,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
RN,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
RN,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
RN,COVID,AMBULANCIA,"90 - 99",M,1
RN,COVID,DOMICILIO,"90 - 99",F,4
RN,COVID,DOMICILIO,"90 - 99",M,4
RN,COVID,HOSPITAL,"90 - 99",F,66
RN,COVID,HOSPITAL,"90 - 99",M,64
RN,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RN,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RN,COVID,VIA_PUBLICA,"90 - 99",F,1
RN,INDETERMINADA,DOMICILIO,"90 - 99",F,2
RN,INDETERMINADA,DOMICILIO,"90 - 99",M,7
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,41
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,24
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,35
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,23
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RN,PNEUMONIA,DOMICILIO,"90 - 99",F,67
RN,PNEUMONIA,DOMICILIO,"90 - 99",M,47
RN,PNEUMONIA,HOSPITAL,"90 - 99",F,159
RN,PNEUMONIA,HOSPITAL,"90 - 99",M,106
RN,PNEUMONIA,OUTRO,"90 - 99",F,2
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,15
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
RN,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,1
RN,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
RN,SEPTICEMIA,DOMICILIO,"90 - 99",F,35
RN,SEPTICEMIA,DOMICILIO,"90 - 99",M,13
RN,SEPTICEMIA,HOSPITAL,"90 - 99",F,85
RN,SEPTICEMIA,HOSPITAL,"90 - 99",M,51
RN,SEPTICEMIA,IGNORADO,"90 - 99",F,1
RN,SEPTICEMIA,OUTRO,"90 - 99",F,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
RN,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,1
RN,SRAG,DOMICILIO,"90 - 99",M,3
RN,SRAG,HOSPITAL,"90 - 99",F,8
RN,SRAG,HOSPITAL,"90 - 99",M,7
RN,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RN,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RO,OUTRAS,DOMICILIO,"90 - 99",F,73
RO,OUTRAS,DOMICILIO,"90 - 99",M,66
RO,OUTRAS,HOSPITAL,"90 - 99",F,56
RO,OUTRAS,HOSPITAL,"90 - 99",M,59
RO,OUTRAS,IGNORADO,"90 - 99",F,1
RO,OUTRAS,OUTRO,"90 - 99",F,2
RO,OUTRAS,OUTRO,"90 - 99",M,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RO,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
RO,COVID,DOMICILIO,"90 - 99",F,4
RO,COVID,DOMICILIO,"90 - 99",M,2
RO,COVID,HOSPITAL,"90 - 99",F,21
RO,COVID,HOSPITAL,"90 - 99",M,28
RO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RO,INDETERMINADA,DOMICILIO,"90 - 99",F,2
RO,INDETERMINADA,DOMICILIO,"90 - 99",M,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,5
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,8
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,14
RO,PNEUMONIA,DOMICILIO,"90 - 99",F,6
RO,PNEUMONIA,DOMICILIO,"90 - 99",M,5
RO,PNEUMONIA,HOSPITAL,"90 - 99",F,39
RO,PNEUMONIA,HOSPITAL,"90 - 99",M,29
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RO,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
RO,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
RO,SEPTICEMIA,HOSPITAL,"90 - 99",F,22
RO,SEPTICEMIA,HOSPITAL,"90 - 99",M,17
RO,SRAG,DOMICILIO,"90 - 99",M,1
RR,OUTRAS,DOMICILIO,"90 - 99",F,14
RR,OUTRAS,DOMICILIO,"90 - 99",M,12
RR,OUTRAS,HOSPITAL,"90 - 99",F,15
RR,OUTRAS,HOSPITAL,"90 - 99",M,13
RR,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
RR,COVID,DOMICILIO,"90 - 99",F,1
RR,COVID,DOMICILIO,"90 - 99",M,1
RR,COVID,HOSPITAL,"90 - 99",F,5
RR,COVID,HOSPITAL,"90 - 99",M,13
RR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,4
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
RR,PNEUMONIA,DOMICILIO,"90 - 99",F,1
RR,PNEUMONIA,DOMICILIO,"90 - 99",M,3
RR,PNEUMONIA,HOSPITAL,"90 - 99",F,8
RR,PNEUMONIA,HOSPITAL,"90 - 99",M,9
RR,PNEUMONIA,OUTRO,"90 - 99",M,1
RR,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
RR,SEPTICEMIA,HOSPITAL,"90 - 99",F,7
RR,SEPTICEMIA,HOSPITAL,"90 - 99",M,4
RS,OUTRAS,DOMICILIO,"90 - 99",F,1091
RS,OUTRAS,DOMICILIO,"90 - 99",M,498
RS,OUTRAS,HOSPITAL,"90 - 99",F,1164
RS,OUTRAS,HOSPITAL,"90 - 99",I,2
RS,OUTRAS,HOSPITAL,"90 - 99",M,528
RS,OUTRAS,IGNORADO,"90 - 99",F,94
RS,OUTRAS,IGNORADO,"90 - 99",M,36
RS,OUTRAS,OUTRO,"90 - 99",F,99
RS,OUTRAS,OUTRO,"90 - 99",M,36
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,185
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,73
RS,OUTRAS,VIA_PUBLICA,"90 - 99",F,5
RS,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
RS,COVID,DOMICILIO,"90 - 99",F,16
RS,COVID,DOMICILIO,"90 - 99",M,7
RS,COVID,HOSPITAL,"90 - 99",F,247
RS,COVID,HOSPITAL,"90 - 99",I,1
RS,COVID,HOSPITAL,"90 - 99",M,132
RS,COVID,IGNORADO,"90 - 99",F,10
RS,COVID,OUTRO,"90 - 99",F,1
RS,COVID,OUTRO,"90 - 99",M,3
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
RS,INDETERMINADA,DOMICILIO,"90 - 99",F,24
RS,INDETERMINADA,DOMICILIO,"90 - 99",M,12
RS,INDETERMINADA,HOSPITAL,"90 - 99",F,8
RS,INDETERMINADA,HOSPITAL,"90 - 99",M,3
RS,INDETERMINADA,OUTRO,"90 - 99",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,63
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,32
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,250
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",I,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,119
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,3
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,10
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,23
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
RS,PNEUMONIA,DOMICILIO,"90 - 99",F,105
RS,PNEUMONIA,DOMICILIO,"90 - 99",M,44
RS,PNEUMONIA,HOSPITAL,"90 - 99",F,843
RS,PNEUMONIA,HOSPITAL,"90 - 99",M,493
RS,PNEUMONIA,IGNORADO,"90 - 99",F,39
RS,PNEUMONIA,IGNORADO,"90 - 99",M,8
RS,PNEUMONIA,OUTRO,"90 - 99",F,7
RS,PNEUMONIA,OUTRO,"90 - 99",M,5
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,35
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,21
RS,SEPTICEMIA,DOMICILIO,"90 - 99",F,41
RS,SEPTICEMIA,DOMICILIO,"90 - 99",M,10
RS,SEPTICEMIA,HOSPITAL,"90 - 99",F,627
RS,SEPTICEMIA,HOSPITAL,"90 - 99",M,243
RS,SEPTICEMIA,IGNORADO,"90 - 99",F,21
RS,SEPTICEMIA,IGNORADO,"90 - 99",I,1
RS,SEPTICEMIA,IGNORADO,"90 - 99",M,8
RS,SEPTICEMIA,OUTRO,"90 - 99",F,8
RS,SEPTICEMIA,OUTRO,"90 - 99",M,3
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,31
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
RS,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
RS,SRAG,HOSPITAL,"90 - 99",F,10
RS,SRAG,HOSPITAL,"90 - 99",M,2
RS,SRAG,IGNORADO,"90 - 99",F,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SC,OUTRAS,DOMICILIO,"90 - 99",F,487
SC,OUTRAS,DOMICILIO,"90 - 99",M,241
SC,OUTRAS,HOSPITAL,"90 - 99",F,507
SC,OUTRAS,HOSPITAL,"90 - 99",M,271
SC,OUTRAS,IGNORADO,"90 - 99",F,1
SC,OUTRAS,OUTRO,"90 - 99",F,32
SC,OUTRAS,OUTRO,"90 - 99",M,15
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,44
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,18
SC,OUTRAS,VIA_PUBLICA,"90 - 99",F,5
SC,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
SC,COVID,DOMICILIO,"90 - 99",F,5
SC,COVID,DOMICILIO,"90 - 99",M,3
SC,COVID,HOSPITAL,"90 - 99",F,106
SC,COVID,HOSPITAL,"90 - 99",M,66
SC,COVID,OUTRO,"90 - 99",F,3
SC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
SC,INDETERMINADA,DOMICILIO,"90 - 99",F,7
SC,INDETERMINADA,DOMICILIO,"90 - 99",M,6
SC,INDETERMINADA,HOSPITAL,"90 - 99",F,3
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,36
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,18
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,93
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,46
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
SC,PNEUMONIA,DOMICILIO,"90 - 99",F,52
SC,PNEUMONIA,DOMICILIO,"90 - 99",M,35
SC,PNEUMONIA,HOSPITAL,"90 - 99",F,337
SC,PNEUMONIA,HOSPITAL,"90 - 99",M,211
SC,PNEUMONIA,IGNORADO,"90 - 99",F,1
SC,PNEUMONIA,OUTRO,"90 - 99",F,7
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
SC,SEPTICEMIA,DOMICILIO,"90 - 99",F,7
SC,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
SC,SEPTICEMIA,HOSPITAL,"90 - 99",F,210
SC,SEPTICEMIA,HOSPITAL,"90 - 99",M,100
SC,SEPTICEMIA,OUTRO,"90 - 99",F,4
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
SC,SRAG,HOSPITAL,"90 - 99",F,3
SC,SRAG,HOSPITAL,"90 - 99",M,2
SE,OUTRAS,AMBULANCIA,"90 - 99",M,1
SE,OUTRAS,DOMICILIO,"90 - 99",F,120
SE,OUTRAS,DOMICILIO,"90 - 99",M,70
SE,OUTRAS,HOSPITAL,"90 - 99",F,85
SE,OUTRAS,HOSPITAL,"90 - 99",M,47
SE,OUTRAS,IGNORADO,"90 - 99",M,1
SE,OUTRAS,OUTRO,"90 - 99",F,3
SE,OUTRAS,OUTRO,"90 - 99",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,85
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,54
SE,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
SE,COVID,DOMICILIO,"90 - 99",F,2
SE,COVID,DOMICILIO,"90 - 99",M,5
SE,COVID,HOSPITAL,"90 - 99",F,63
SE,COVID,HOSPITAL,"90 - 99",M,51
SE,COVID,IGNORADO,"90 - 99",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
SE,INDETERMINADA,DOMICILIO,"90 - 99",F,6
SE,INDETERMINADA,DOMICILIO,"90 - 99",M,4
SE,INDETERMINADA,HOSPITAL,"90 - 99",M,2
SE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,10
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,18
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,13
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
SE,PNEUMONIA,DOMICILIO,"90 - 99",F,16
SE,PNEUMONIA,DOMICILIO,"90 - 99",M,12
SE,PNEUMONIA,HOSPITAL,"90 - 99",F,89
SE,PNEUMONIA,HOSPITAL,"90 - 99",M,51
SE,PNEUMONIA,IGNORADO,"90 - 99",F,1
SE,PNEUMONIA,IGNORADO,"90 - 99",M,1
SE,PNEUMONIA,OUTRO,"90 - 99",M,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
SE,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
SE,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
SE,SEPTICEMIA,HOSPITAL,"90 - 99",F,62
SE,SEPTICEMIA,HOSPITAL,"90 - 99",M,34
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
SE,SRAG,HOSPITAL,"90 - 99",F,4
SE,SRAG,HOSPITAL,"90 - 99",M,2
SE,SRAG,OUTRO,"90 - 99",F,1
SE,SRAG,VIA_PUBLICA,"90 - 99",M,1
SP,OUTRAS,DOMICILIO,"90 - 99",F,3336
SP,OUTRAS,DOMICILIO,"90 - 99",M,1667
SP,OUTRAS,HOSPITAL,"90 - 99",F,3941
SP,OUTRAS,HOSPITAL,"90 - 99",M,1989
SP,OUTRAS,IGNORADO,"90 - 99",F,36
SP,OUTRAS,IGNORADO,"90 - 99",M,10
SP,OUTRAS,OUTRO,"90 - 99",F,350
SP,OUTRAS,OUTRO,"90 - 99",I,1
SP,OUTRAS,OUTRO,"90 - 99",M,124
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,502
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,196
SP,OUTRAS,POSTO_SAUDE,"90 - 99",F,5
SP,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
SP,OUTRAS,VIA_PUBLICA,"90 - 99",F,11
SP,OUTRAS,VIA_PUBLICA,"90 - 99",M,5
SP,COVID,DOMICILIO,"90 - 99",F,54
SP,COVID,DOMICILIO,"90 - 99",M,25
SP,COVID,HOSPITAL,"90 - 99",F,1772
SP,COVID,HOSPITAL,"90 - 99",I,1
SP,COVID,HOSPITAL,"90 - 99",M,1180
SP,COVID,IGNORADO,"90 - 99",F,6
SP,COVID,IGNORADO,"90 - 99",M,2
SP,COVID,OUTRO,"90 - 99",F,25
SP,COVID,OUTRO,"90 - 99",M,6
SP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,77
SP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,48
SP,COVID,POSTO_SAUDE,"90 - 99",M,1
SP,INDETERMINADA,DOMICILIO,"90 - 99",F,45
SP,INDETERMINADA,DOMICILIO,"90 - 99",M,34
SP,INDETERMINADA,HOSPITAL,"90 - 99",F,24
SP,INDETERMINADA,HOSPITAL,"90 - 99",M,8
SP,INDETERMINADA,OUTRO,"90 - 99",F,1
SP,INDETERMINADA,OUTRO,"90 - 99",M,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
SP,INDETERMINADA,VIA_PUBLICA,"90 - 99",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,260
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,183
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1000
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",I,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,554
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,6
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,31
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,21
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,112
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,48
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,2
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",M,2
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
SP,PNEUMONIA,DOMICILIO,"90 - 99",F,354
SP,PNEUMONIA,DOMICILIO,"90 - 99",M,216
SP,PNEUMONIA,HOSPITAL,"90 - 99",F,3506
SP,PNEUMONIA,HOSPITAL,"90 - 99",I,1
SP,PNEUMONIA,HOSPITAL,"90 - 99",M,2337
SP,PNEUMONIA,IGNORADO,"90 - 99",F,14
SP,PNEUMONIA,IGNORADO,"90 - 99",M,8
